"subjectid" "activity" "measurement" "mean"
"2007" 26 "STANDING" "bodybodyaccjerkmag" -0.982003101081081
"2008" 26 "STANDING" "bodybodygyrojerkmag" -0.984538125810811
"2009" 26 "STANDING" "bodybodygyromag" -0.96765035722973
"2010" 26 "STANDING" "bodygyro" -0.734434176905856
"2011" 26 "STANDING" "bodygyrojerk" -0.524790548944369
"2012" 26 "STANDING" "bodygyrojerkmag" -0.986399308851351
"2013" 26 "STANDING" "bodygyromag" -0.965663770540541
"2014" 26 "STANDING" "gravityacc" -0.335055658099099
"2015" 26 "STANDING" "gravityaccmag" -0.965604496756757
"2016" 26 "LAYING" "bodyacc" -0.722309664100768
"2017" 26 "LAYING" "bodyaccjerk" -0.733690438298557
"2018" 26 "LAYING" "bodyaccjerkmag" -0.989536276842105
"2019" 26 "LAYING" "bodyaccmag" -0.969246494638158
"2020" 26 "LAYING" "bodybodyaccjerkmag" -0.988519823881579
"2021" 26 "LAYING" "bodybodygyrojerkmag" -0.990029463157895
"2022" 26 "LAYING" "bodybodygyromag" -0.970222199144737
"2023" 26 "LAYING" "bodygyro" -0.731320405866667
"2024" 26 "LAYING" "bodygyrojerk" -0.531113097861842
"2025" 26 "LAYING" "bodygyrojerkmag" -0.991057667236842
"2026" 26 "LAYING" "bodygyromag" -0.958770208355263
"2027" 26 "LAYING" "gravityacc" -0.353368915087719
"2028" 26 "LAYING" "gravityaccmag" -0.970570116381579
"2029" 27 "WALKING" "bodyacc" -0.201840613238838
"2030" 27 "WALKING" "bodyaccjerk" -0.21042694571674
"2031" 27 "WALKING" "bodyaccjerkmag" -0.248319744824561
"2032" 27 "WALKING" "bodyaccmag" -0.380957918245614
"2033" 27 "WALKING" "bodybodyaccjerkmag" -0.269833017587719
"2034" 27 "WALKING" "bodybodygyrojerkmag" -0.631265291929825
"2035" 27 "WALKING" "bodybodygyromag" -0.533169925263158
"2036" 27 "WALKING" "bodygyro" -0.351063846825409
"2037" 27 "WALKING" "bodygyrojerk" -0.29584131522426
"2038" 27 "WALKING" "bodygyrojerkmag" -0.590652914035088
"2039" 27 "WALKING" "bodygyromag" -0.439545554736842
"2040" 27 "WALKING" "gravityacc" -0.379866885281871
"2041" 27 "WALKING" "gravityaccmag" -0.323104831140351
"2042" 27 "WALKING_UPSTAIRS" "bodyacc" -0.176287048453431
"2043" 27 "WALKING_UPSTAIRS" "bodyaccjerk" -0.383560445999346
"2044" 27 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.471838994607843
"2045" 27 "WALKING_UPSTAIRS" "bodyaccmag" -0.350793703455882
"2046" 27 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.466890918333333
"2047" 27 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.735447058333333
"2048" 27 "WALKING_UPSTAIRS" "bodybodygyromag" -0.565501852803922
"2049" 27 "WALKING_UPSTAIRS" "bodygyro" -0.346399245559379
"2050" 27 "WALKING_UPSTAIRS" "bodygyrojerk" -0.381896103446765
"2051" 27 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.712283128137255
"2052" 27 "WALKING_UPSTAIRS" "bodygyromag" -0.393960573022549
"2053" 27 "WALKING_UPSTAIRS" "gravityacc" -0.414457275947712
"2054" 27 "WALKING_UPSTAIRS" "gravityaccmag" -0.270269071127451
"2055" 27 "WALKING_DOWNSTAIRS" "bodyacc" -0.0420474519200758
"2056" 27 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.141693615645265
"2057" 27 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.0770289764534091
"2058" 27 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.0769630288818182
"2059" 27 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.0513841904829545
"2060" 27 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.485304571113636
"2061" 27 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.378548960170455
"2062" 27 "WALKING_DOWNSTAIRS" "bodygyro" -0.272692597743049
"2063" 27 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.239742229044697
"2064" 27 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.453177059842045
"2065" 27 "WALKING_DOWNSTAIRS" "bodygyromag" -0.236367648188636
"2066" 27 "WALKING_DOWNSTAIRS" "gravityacc" -0.363077815005303
"2067" 27 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.1146238303625
"2068" 27 "SITTING" "bodyacc" -0.719473105935952
"2069" 27 "SITTING" "bodyaccjerk" -0.734835134806702
"2070" 27 "SITTING" "bodyaccjerkmag" -0.989333858928571
"2071" 27 "SITTING" "bodyaccmag" -0.973665026785714
"2072" 27 "SITTING" "bodybodyaccjerkmag" -0.988652460285714
"2073" 27 "SITTING" "bodybodygyrojerkmag" -0.992179020285714
"2074" 27 "SITTING" "bodybodygyromag" -0.975005543571429
"2075" 27 "SITTING" "bodygyro" -0.739635879330238
"2076" 27 "SITTING" "bodygyrojerk" -0.527137760892857
"2077" 27 "SITTING" "bodygyrojerkmag" -0.993073770142857
"2078" 27 "SITTING" "bodygyromag" -0.967173803357143
"2079" 27 "SITTING" "gravityacc" -0.267239662359524
"2080" 27 "SITTING" "gravityaccmag" -0.974504171785714
"2081" 27 "STANDING" "bodyacc" -0.715516667049583
"2082" 27 "STANDING" "bodyaccjerk" -0.730679293754939
"2083" 27 "STANDING" "bodyaccjerkmag" -0.9847533549375
"2084" 27 "STANDING" "bodyaccmag" -0.96995717234375
"2085" 27 "STANDING" "bodybodyaccjerkmag" -0.9835869618125
"2086" 27 "STANDING" "bodybodygyrojerkmag" -0.988998787375
"2087" 27 "STANDING" "bodybodygyromag" -0.9704628679375
"2088" 27 "STANDING" "bodygyro" -0.735513839231771
"2089" 27 "STANDING" "bodygyrojerk" -0.525720402843333
"2090" 27 "STANDING" "bodygyrojerkmag" -0.9891759439375
"2091" 27 "STANDING" "bodygyromag" -0.9671981453125
"2092" 27 "STANDING" "gravityacc" -0.361758448814304
"2093" 27 "STANDING" "gravityaccmag" -0.9695567009375
"2094" 27 "LAYING" "bodyacc" -0.724981980138514
"2095" 27 "LAYING" "bodyaccjerk" -0.733015892995912
"2096" 27 "LAYING" "bodyaccjerkmag" -0.9884797725
"2097" 27 "LAYING" "bodyaccmag" -0.980674296283784
"2098" 27 "LAYING" "bodybodyaccjerkmag" -0.988136881081081
"2099" 27 "LAYING" "bodybodygyrojerkmag" -0.993558038986487
"2100" 27 "LAYING" "bodybodygyromag" -0.975848452364865
"2101" 27 "LAYING" "bodygyro" -0.737803791418896
"2102" 27 "LAYING" "bodygyrojerk" -0.530245402497027
"2103" 27 "LAYING" "bodygyrojerkmag" -0.993919678513513
"2104" 27 "LAYING" "bodygyromag" -0.969416663648649
"2105" 27 "LAYING" "gravityacc" -0.345184107927928
"2106" 27 "LAYING" "gravityaccmag" -0.980505914189189
"2107" 28 "WALKING" "bodyacc" -0.175663357876698
"2108" 28 "WALKING" "bodyaccjerk" -0.272876710853086
"2109" 28 "WALKING" "bodyaccjerkmag" -0.344836541851852
"2110" 28 "WALKING" "bodyaccmag" -0.359272638130556
"2111" 28 "WALKING" "bodybodyaccjerkmag" -0.398542233055556
"2112" 28 "WALKING" "bodybodygyrojerkmag" -0.59251841712963
"2113" 28 "WALKING" "bodybodygyromag" -0.515706999444444
"2114" 28 "WALKING" "bodygyro" -0.311398561088225
"2115" 28 "WALKING" "bodygyrojerk" -0.280538816781173
"2116" 28 "WALKING" "bodygyrojerkmag" -0.563054976388889
"2117" 28 "WALKING" "bodygyromag" -0.385643803555556
"2118" 28 "WALKING" "gravityacc" -0.383666421901235
"2119" 28 "WALKING" "gravityaccmag" -0.28668002015
"2120" 28 "WALKING_UPSTAIRS" "bodyacc" -0.176220494640261
"2121" 28 "WALKING_UPSTAIRS" "bodyaccjerk" -0.321099000833578
"2122" 28 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.356724293235294
"2123" 28 "WALKING_UPSTAIRS" "bodyaccmag" -0.236578676003922
"2124" 28 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.334464661696078
"2125" 28 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.683679288431373
"2126" 28 "WALKING_UPSTAIRS" "bodybodygyromag" -0.531511213235294
"2127" 28 "WALKING_UPSTAIRS" "bodygyro" -0.306532611238889
"2128" 28 "WALKING_UPSTAIRS" "bodygyrojerk" -0.332251098613399
"2129" 28 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.645205959215686
"2130" 28 "WALKING_UPSTAIRS" "bodygyromag" -0.370169313698039
"2131" 28 "WALKING_UPSTAIRS" "gravityacc" -0.419462754117647
"2132" 28 "WALKING_UPSTAIRS" "gravityaccmag" -0.199084585215686
"2133" 28 "WALKING_DOWNSTAIRS" "bodyacc" -0.0118568288928986
"2134" 28 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.10812734490163
"2135" 28 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.0563216444532609
"2136" 28 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.0886515476331522
"2137" 28 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.050621117551087
"2138" 28 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.430721479347826
"2139" 28 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.293129315319565
"2140" 28 "WALKING_DOWNSTAIRS" "bodygyro" -0.193035446094545
"2141" 28 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.181005547880978
"2142" 28 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.3737748205
"2143" 28 "WALKING_DOWNSTAIRS" "bodygyromag" -0.146365234357609
"2144" 28 "WALKING_DOWNSTAIRS" "gravityacc" -0.375078030855072
"2145" 28 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.119912390256522
"2146" 28 "SITTING" "bodyacc" -0.70410102464706
"2147" 28 "SITTING" "bodyaccjerk" -0.721322108414815
"2148" 28 "SITTING" "bodyaccjerkmag" -0.971788006458333
"2149" 28 "SITTING" "bodyaccmag" -0.952445490104167
"2150" 28 "SITTING" "bodybodyaccjerkmag" -0.970001011527778
"2151" 28 "SITTING" "bodybodygyrojerkmag" -0.978930619444444
"2152" 28 "SITTING" "bodybodygyromag" -0.956915908819444
"2153" 28 "SITTING" "bodygyro" -0.724524792687732
"2154" 28 "SITTING" "bodygyrojerk" -0.521327840513194
"2155" 28 "SITTING" "bodygyrojerkmag" -0.979827538819444
"2156" 28 "SITTING" "bodygyromag" -0.953120775555556
"2157" 28 "SITTING" "gravityacc" -0.331141563984259
"2158" 28 "SITTING" "gravityaccmag" -0.951786205972222
"2159" 28 "STANDING" "bodyacc" -0.679783357284715
"2160" 28 "STANDING" "bodyaccjerk" -0.711758288854093
"2161" 28 "STANDING" "bodyaccjerkmag" -0.956810189493671
"2162" 28 "STANDING" "bodyaccmag" -0.92403340585443
"2163" 28 "STANDING" "bodybodyaccjerkmag" -0.953845460253165
"2164" 28 "STANDING" "bodybodygyrojerkmag" -0.957371000696203
"2165" 28 "STANDING" "bodybodygyromag" -0.894056049177215
"2166" 28 "STANDING" "bodygyro" -0.689360878721487
"2167" 28 "STANDING" "bodygyrojerk" -0.509298678110274
"2168" 28 "STANDING" "bodygyrojerkmag" -0.957973749620253
"2169" 28 "STANDING" "bodygyromag" -0.885580007658228
"2170" 28 "STANDING" "gravityacc" -0.373727903044093
"2171" 28 "STANDING" "gravityaccmag" -0.921564992911392
"2172" 28 "LAYING" "bodyacc" -0.7066244358675
"2173" 28 "LAYING" "bodyaccjerk" -0.725675269011912
"2174" 28 "LAYING" "bodyaccjerkmag" -0.975883994875
"2175" 28 "LAYING" "bodyaccmag" -0.95782146653125
"2176" 28 "LAYING" "bodybodyaccjerkmag" -0.9728861885625
"2177" 28 "LAYING" "bodybodygyrojerkmag" -0.9705752018125
"2178" 28 "LAYING" "bodybodygyromag" -0.93794668675
"2179" 28 "LAYING" "bodygyro" -0.72121521938
"2180" 28 "LAYING" "bodygyrojerk" -0.519364078374583
"2181" 28 "LAYING" "bodygyrojerkmag" -0.9739967739375
"2182" 28 "LAYING" "bodygyromag" -0.9330239173125
"2183" 28 "LAYING" "gravityacc" -0.541664508083333
"2184" 28 "LAYING" "gravityaccmag" -0.956343129875
"2185" 29 "WALKING" "bodyacc" -0.122177942124969
"2186" 29 "WALKING" "bodyaccjerk" -0.194829218870881
"2187" 29 "WALKING" "bodyaccjerkmag" -0.186633975518868
"2188" 29 "WALKING" "bodyaccmag" -0.246789303498585
"2189" 29 "WALKING" "bodybodyaccjerkmag" -0.139242352858491
"2190" 29 "WALKING" "bodybodygyrojerkmag" -0.623584419245283
"2191" 29 "WALKING" "bodybodygyromag" -0.422987341981132
"2192" 29 "WALKING" "bodygyro" -0.304058519301745
"2193" 29 "WALKING" "bodygyrojerk" -0.280349837156887
"2194" 29 "WALKING" "bodygyrojerkmag" -0.559232527641509
"2195" 29 "WALKING" "bodygyromag" -0.319693682075472
"2196" 29 "WALKING" "gravityacc" -0.328145383918239
"2197" 29 "WALKING" "gravityaccmag" -0.179108201478302
"2198" 29 "WALKING_UPSTAIRS" "bodyacc" -0.0529529311158673
"2199" 29 "WALKING_UPSTAIRS" "bodyaccjerk" -0.315289407589218
"2200" 29 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.299405004540816
"2201" 29 "WALKING_UPSTAIRS" "bodyaccmag" -0.0743565403290816
"2202" 29 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.259845801612245
"2203" 29 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.726959369591837
"2204" 29 "WALKING_UPSTAIRS" "bodybodygyromag" -0.215772683393878
"2205" 29 "WALKING_UPSTAIRS" "bodygyro" -0.181893013656139
"2206" 29 "WALKING_UPSTAIRS" "bodygyrojerk" -0.336200214253741
"2207" 29 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.665093560714286
"2208" 29 "WALKING_UPSTAIRS" "bodygyromag" -0.0180424238032653
"2209" 29 "WALKING_UPSTAIRS" "gravityacc" -0.331588141470476
"2210" 29 "WALKING_UPSTAIRS" "gravityaccmag" -0.016563001227551
"2211" 29 "WALKING_DOWNSTAIRS" "bodyacc" -0.0407862191683681
"2212" 29 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.153613195422969
"2213" 29 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.0847034808291667
"2214" 29 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.0802683682223958
"2215" 29 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.0396612680903125
"2216" 29 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.6116273040625
"2217" 29 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.352242228486771
"2218" 29 "WALKING_DOWNSTAIRS" "bodygyro" -0.247156950052422
"2219" 29 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.266426286635243
"2220" 29 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.568115752604167
"2221" 29 "WALKING_DOWNSTAIRS" "bodygyromag" -0.195188953623958
"2222" 29 "WALKING_DOWNSTAIRS" "gravityacc" -0.293430865975694
"2223" 29 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.119093157927083
"2224" 29 "SITTING" "bodyacc" -0.718861071534028
"2225" 29 "SITTING" "bodyaccjerk" -0.735000926520806
"2226" 29 "SITTING" "bodyaccjerkmag" -0.9906257685
"2227" 29 "SITTING" "bodyaccmag" -0.9729679725
"2228" 29 "SITTING" "bodybodyaccjerkmag" -0.989958306583333
"2229" 29 "SITTING" "bodybodygyrojerkmag" -0.9949025385
"2230" 29 "SITTING" "bodybodygyromag" -0.975640399416667
"2231" 29 "SITTING" "bodygyro" -0.742396207294167
"2232" 29 "SITTING" "bodygyrojerk" -0.527306900405
"2233" 29 "SITTING" "bodygyrojerkmag" -0.995148826083333
"2234" 29 "SITTING" "bodygyromag" -0.966977678416667
"2235" 29 "SITTING" "gravityacc" -0.265139368544444
"2236" 29 "SITTING" "gravityaccmag" -0.973653669166667
"2237" 29 "STANDING" "bodyacc" -0.724139863826795
"2238" 29 "STANDING" "bodyaccjerk" -0.734677686561076
"2239" 29 "STANDING" "bodyaccjerkmag" -0.990640554538462
"2240" 29 "STANDING" "bodyaccmag" -0.983321710653846
"2241" 29 "STANDING" "bodybodyaccjerkmag" -0.990060913615385
"2242" 29 "STANDING" "bodybodygyrojerkmag" -0.991594415153846
"2243" 29 "STANDING" "bodybodygyromag" -0.978409225846154
"2244" 29 "STANDING" "bodygyro" -0.739327578199744
"2245" 29 "STANDING" "bodygyrojerk" -0.527230953197436
"2246" 29 "STANDING" "bodygyrojerkmag" -0.991799165538462
"2247" 29 "STANDING" "bodygyromag" -0.978008002923077
"2248" 29 "STANDING" "gravityacc" -0.336454439969333
"2249" 29 "STANDING" "gravityaccmag" -0.983245515923077
"2250" 29 "LAYING" "bodyacc" -0.727225481865942
"2251" 29 "LAYING" "bodyaccjerk" -0.736542140804118
"2252" 29 "LAYING" "bodyaccjerkmag" -0.993686142318841
"2253" 29 "LAYING" "bodyaccmag" -0.984116443333333
"2254" 29 "LAYING" "bodybodyaccjerkmag" -0.99418247173913
"2255" 29 "LAYING" "bodybodygyrojerkmag" -0.997601309927536
"2256" 29 "LAYING" "bodybodygyromag" -0.980340193985507
"2257" 29 "LAYING" "bodygyro" -0.73861457803442
"2258" 29 "LAYING" "bodygyrojerk" -0.532443782509662
"2259" 29 "LAYING" "bodygyrojerkmag" -0.997494299202899
"2260" 29 "LAYING" "bodygyromag" -0.974481858043478
"2261" 29 "LAYING" "gravityacc" -0.316961327028985
"2262" 29 "LAYING" "gravityaccmag" -0.984032672173913
"2263" 30 "WALKING" "bodyacc" -0.165729392945577
"2264" 30 "WALKING" "bodyaccjerk" -0.293265517276538
"2265" 30 "WALKING" "bodyaccjerkmag" -0.352931367384615
"2266" 30 "WALKING" "bodyaccmag" -0.341807503088462
"2267" 30 "WALKING" "bodybodyaccjerkmag" -0.356858775653846
"2268" 30 "WALKING" "bodybodygyrojerkmag" -0.563100898923077
"2269" 30 "WALKING" "bodybodygyromag" -0.344943048461538
"2270" 30 "WALKING" "bodygyro" -0.16087650457809
"2271" 30 "WALKING" "bodygyrojerk" -0.271310597702359
"2272" 30 "WALKING" "bodygyrojerkmag" -0.509523001076923
"2273" 30 "WALKING" "bodygyromag" -0.144904905519308
"2274" 30 "WALKING" "gravityacc" -0.348378214384385
"2275" 30 "WALKING" "gravityaccmag" -0.277506722253846
"2276" 30 "WALKING_UPSTAIRS" "bodyacc" -0.143860867584064
"2277" 30 "WALKING_UPSTAIRS" "bodyaccjerk" -0.471048061451282
"2278" 30 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.579218903
"2279" 30 "WALKING_UPSTAIRS" "bodyaccmag" -0.315033776926077
"2280" 30 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.565331511923077
"2281" 30 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.782661938461538
"2282" 30 "WALKING_UPSTAIRS" "bodybodygyromag" -0.30031150673
"2283" 30 "WALKING_UPSTAIRS" "bodygyro" -0.222875075846949
"2284" 30 "WALKING_UPSTAIRS" "bodygyrojerk" -0.385029748009487
"2285" 30 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.746609676769231
"2286" 30 "WALKING_UPSTAIRS" "bodygyromag" -0.1414509508
"2287" 30 "WALKING_UPSTAIRS" "gravityacc" -0.341387987293954
"2288" 30 "WALKING_UPSTAIRS" "gravityaccmag" -0.232519336544462
"2289" 30 "WALKING_DOWNSTAIRS" "bodyacc" -0.0762183393079167
"2290" 30 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.226810209612634
"2291" 30 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.209510993067742
"2292" 30 "WALKING_DOWNSTAIRS" "bodyaccmag" -0.0563502240135484
"2293" 30 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.12954285249016
"2294" 30 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.631541378225806
"2295" 30 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.304567114960726
"2296" 30 "WALKING_DOWNSTAIRS" "bodygyro" -0.223457264231156
"2297" 30 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.303513234923118
"2298" 30 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.59599954
"2299" 30 "WALKING_DOWNSTAIRS" "bodygyromag" -0.151902431283065
"2300" 30 "WALKING_DOWNSTAIRS" "gravityacc" -0.31585631901922
"2301" 30 "WALKING_DOWNSTAIRS" "gravityaccmag" -0.0254836165645968
"2302" 30 "SITTING" "bodyacc" -0.706678899056317
"2303" 30 "SITTING" "bodyaccjerk" -0.732543264074597
"2304" 30 "SITTING" "bodyaccjerkmag" -0.986928347822581
"2305" 30 "SITTING" "bodyaccmag" -0.950963952177419
"2306" 30 "SITTING" "bodybodyaccjerkmag" -0.985560645
"2307" 30 "SITTING" "bodybodygyrojerkmag" -0.991348553306452
"2308" 30 "SITTING" "bodybodygyromag" -0.966695110080645
"2309" 30 "SITTING" "bodygyro" -0.734122953132393
"2310" 30 "SITTING" "bodygyrojerk" -0.526561441642581
"2311" 30 "SITTING" "bodygyrojerkmag" -0.992508806612903
"2312" 30 "SITTING" "bodygyromag" -0.958244306048387
"2313" 30 "SITTING" "gravityacc" -0.268255572089403
"2314" 30 "SITTING" "gravityaccmag" -0.950194344032258
"2315" 30 "STANDING" "bodyacc" -0.686132462328249
"2316" 30 "STANDING" "bodyaccjerk" -0.716684130958041
"2317" 30 "STANDING" "bodyaccjerkmag" -0.960993730677966
"2318" 30 "STANDING" "bodyaccmag" -0.925231175
"2319" 30 "STANDING" "bodybodyaccjerkmag" -0.949998731440678
"2320" 30 "STANDING" "bodybodygyrojerkmag" -0.957125364661017
"2321" 30 "STANDING" "bodybodygyromag" -0.903160822627119
"2322" 30 "STANDING" "bodygyro" -0.698573255790678
"2323" 30 "STANDING" "bodygyrojerk" -0.515770410283051
"2324" 30 "STANDING" "bodygyrojerkmag" -0.964495472881356
"2325" 30 "STANDING" "bodygyromag" -0.900569100847458
"2326" 30 "STANDING" "gravityacc" -0.335201618949153
"2327" 30 "STANDING" "gravityaccmag" -0.923572008135593
"2328" 30 "LAYING" "bodyacc" -0.711880030018214
"2329" 30 "LAYING" "bodyaccjerk" -0.725141754478679
"2330" 30 "LAYING" "bodyaccjerkmag" -0.974437555142857
"2331" 30 "LAYING" "bodyaccmag" -0.964222630678571
"2332" 30 "LAYING" "bodybodyaccjerkmag" -0.969018523785714
"2333" 30 "LAYING" "bodybodygyrojerkmag" -0.976651442142857
"2334" 30 "LAYING" "bodybodygyromag" -0.957322824142857
"2335" 30 "LAYING" "bodygyro" -0.72808615247619
"2336" 30 "LAYING" "bodygyrojerk" -0.524206732132619
"2337" 30 "LAYING" "bodygyrojerkmag" -0.980631778
"2338" 30 "LAYING" "bodygyromag" -0.956774681071429
"2339" 30 "LAYING" "gravityacc" -0.313731079880952
"2340" 30 "LAYING" "gravityaccmag" -0.964998945785714
